"Time","Download","Upload"
"03/29/2021 14:25:39","73.84","18.27"
"03/29/2021 14:30:39","73.77","18.41"
"03/29/2021 14:35:45","73.91","18.39"
"03/29/2021 14:40:35","74.29","18.58"
"03/29/2021 14:45:43","74.87","19.01"
"03/29/2021 14:50:39","73.40","18.40"
"03/29/2021 14:55:38","69.68","18.23"
"03/29/2021 15:00:36","73.44","18.19"
"03/29/2021 15:05:39","73.73","18.40"
"03/29/2021 15:10:33","74.01","18.28"
"03/29/2021 15:15:36","73.60","18.43"
"03/29/2021 15:20:36","73.76","18.38"
"03/29/2021 15:25:37","73.88","18.41"
"03/29/2021 15:30:35","73.67","18.40"
"03/29/2021 15:35:37","73.69","18.30"
"03/29/2021 15:40:43","72.90","18.32"
"03/29/2021 15:45:35","73.99","18.32"
"03/29/2021 15:50:33","73.37","18.43"
"03/29/2021 15:55:40","72.61","18.58"
"03/29/2021 16:00:35","74.77","18.62"
"03/29/2021 16:05:43","74.30","18.33"
"03/29/2021 16:10:36","73.83","18.43"
"03/29/2021 16:15:48","73.83","18.22"
"03/29/2021 16:20:45","74.65","18.64"
"03/29/2021 16:25:36","75.54","18.68"
"03/29/2021 16:30:39","73.39","18.42"
"03/29/2021 16:35:38","73.82","18.18"
"03/29/2021 16:40:41","73.76","17.93"
"03/29/2021 16:45:39","74.81","18.67"
"03/29/2021 16:50:33","73.83","18.15"
"03/29/2021 16:55:37","73.41","18.42"
"03/29/2021 17:00:44","73.81","18.39"
"03/29/2021 17:05:35","74.61","18.68"
"03/29/2021 17:10:36","74.71","18.65"
"03/29/2021 17:15:35","73.82","18.42"
"03/29/2021 17:20:42","74.90","18.68"
"03/29/2021 17:25:37","74.19","18.36"
"03/29/2021 17:30:38","73.55","18.38"
"03/29/2021 17:35:38","74.12","18.05"
"03/29/2021 17:40:48","46.17","17.81"
"03/29/2021 17:45:38","73.77","18.44"
"03/29/2021 17:50:35","73.81","18.30"
"03/29/2021 17:55:35","73.83","18.39"
"03/29/2021 18:00:40","74.87","18.59"
"03/29/2021 18:05:34","73.22","18.38"
"03/29/2021 18:10:37","73.89","18.15"
"03/29/2021 18:15:46","73.83","18.20"
"03/29/2021 18:20:37","73.75","18.18"
"03/29/2021 18:25:45","73.74","17.60"
"03/29/2021 18:30:35","73.84","18.28"
"03/29/2021 18:35:41","73.58","18.13"
"03/29/2021 18:40:37","73.86","18.25"
"03/29/2021 18:45:36","73.97","18.18"
"03/29/2021 18:50:39","74.04","17.98"
"03/29/2021 18:55:39","73.60","17.93"
"03/29/2021 19:00:44","73.47","17.86"
"03/29/2021 19:05:37","73.85","18.31"
"03/29/2021 19:10:39","73.29","18.18"
"03/29/2021 19:15:39","74.16","18.31"
"03/29/2021 19:20:43","73.85","18.53"
"03/29/2021 19:25:38","73.93","18.36"
"03/29/2021 19:30:34","73.89","18.68"
"03/29/2021 19:35:41","73.95","18.58"
"03/29/2021 19:40:36","69.70","15.25"
"03/29/2021 19:45:37","70.03","15.35"
"03/29/2021 19:50:39","70.28","15.05"
"03/29/2021 19:55:39","74.01","18.35"
"03/29/2021 20:00:49","73.06","18.42"
"03/29/2021 20:05:35","73.64","18.43"
"03/29/2021 20:10:39","73.79","18.29"
"03/29/2021 20:15:40","73.29","18.43"
"03/29/2021 20:20:37","74.18","18.32"
"03/29/2021 20:25:37","73.79","18.31"
"03/29/2021 20:30:38","73.87","18.43"
"03/29/2021 20:35:36","73.75","18.43"
"03/29/2021 20:40:36","73.76","18.39"
"03/29/2021 20:45:41","73.96","18.44"
"03/29/2021 20:50:40","73.50","18.44"
"03/29/2021 20:55:37","74.00","18.08"
"03/29/2021 21:00:40","74.19","18.37"
"03/29/2021 21:05:37","73.94","18.35"
"03/29/2021 21:10:36","74.94","18.56"
"03/29/2021 21:15:39","74.46","18.71"
"03/29/2021 21:20:34","73.71","18.43"
"03/29/2021 21:25:37","73.77","18.30"
"03/29/2021 21:30:38","73.89","18.42"
"03/29/2021 21:35:39","73.60","18.44"
"03/29/2021 21:40:39","73.89","18.43"
"03/29/2021 21:45:40","73.97","18.43"
"03/29/2021 21:50:36","73.88","18.44"
"03/29/2021 21:55:36","74.16","18.41"
"03/29/2021 22:00:37","73.74","18.16"
"03/29/2021 22:05:43","68.47","17.86"
"03/29/2021 22:10:46","71.30","17.89"
"03/29/2021 22:15:38","74.69","18.69"
"03/29/2021 22:20:37","73.77","18.39"
"03/29/2021 22:25:36","74.14","18.43"
"03/29/2021 22:30:44","73.84","18.49"
"03/29/2021 22:35:05","0","0"
"03/29/2021 22:40:40","63.73","18.14"
"03/29/2021 22:50:04","0","0"
"03/29/2021 22:55:52","73.98","18.43"
"03/29/2021 23:00:43","70.94","18.39"
"03/29/2021 23:05:38","73.97","18.42"
"03/29/2021 23:10:36","73.65","18.44"
"03/29/2021 23:15:38","73.65","18.72"
"03/29/2021 23:20:45","74.90","18.69"
"03/29/2021 23:25:38","73.83","18.33"
"03/29/2021 23:30:40","72.31","17.94"
"03/29/2021 23:35:43","68.27","18.38"
"03/29/2021 23:40:43","73.86","19.13"
"03/29/2021 23:45:42","74.85","18.69"
"03/29/2021 23:50:39","74.75","18.65"
"03/29/2021 23:55:38","74.10","18.40"
