"Time","Download","Upload"
"04/01/2021 21:25:37","73.66","18.43"
"04/01/2021 21:30:40","74.98","18.71"
"04/01/2021 21:35:41","73.62","18.44"
"04/01/2021 21:40:39","74.04","18.43"
"04/01/2021 21:45:40","73.69","18.44"
"04/01/2021 21:50:42","70.08","18.43"
"04/01/2021 21:55:37","73.96","18.43"
"04/01/2021 22:00:37","73.86","18.51"
"04/01/2021 22:05:34","74.67","18.68"
"04/01/2021 22:10:39","74.99","18.38"
"04/01/2021 22:16:31","75.13","18.93"
"04/01/2021 22:20:39","73.76","18.43"
"04/01/2021 22:25:37","74.57","18.65"
"04/01/2021 22:30:42","74.19","18.43"
"04/01/2021 22:35:38","74.09","18.16"
"04/01/2021 22:40:42","73.79","18.37"
"04/01/2021 22:45:35","73.59","18.39"
"04/01/2021 22:50:35","73.87","18.43"
"04/01/2021 22:55:36","74.19","18.70"
"04/01/2021 23:00:40","73.72","18.43"
"04/01/2021 23:05:40","73.41","18.43"
"04/01/2021 23:10:39","73.89","18.43"
"04/01/2021 23:15:36","73.88","18.40"
"04/01/2021 23:20:38","73.79","18.44"
"04/01/2021 23:25:40","73.82","18.82"
"04/01/2021 23:30:41","74.01","18.81"
"04/01/2021 23:35:35","73.77","18.41"
"04/01/2021 23:40:37","73.71","18.44"
"04/01/2021 23:45:36","73.83","18.45"
"04/01/2021 23:50:37","74.82","18.69"
"04/01/2021 23:55:39","73.24","18.44"
