"Time","Download","Upload"
"03/30/2021 05:45:22","73.85","18.43"
"03/30/2021 05:50:23","71.83","18.44"
"03/30/2021 05:55:21","73.71","18.43"
"03/30/2021 06:00:29","73.84","18.44"
"03/30/2021 06:05:24","73.93","18.42"
"03/30/2021 06:10:24","73.97","18.43"
"03/30/2021 06:15:21","73.99","18.43"
"03/30/2021 06:20:21","73.90","18.90"
"03/30/2021 06:25:22","73.99","18.82"
"03/30/2021 06:30:21","73.72","18.42"
"03/30/2021 06:35:19","75.22","18.70"
"03/30/2021 06:40:23","73.94","18.45"
"03/30/2021 06:45:22","73.78","17.93"
"03/30/2021 06:50:25","73.83","18.42"
"03/30/2021 06:55:22","73.96","18.43"
"03/30/2021 07:00:22","74.00","18.10"
"03/30/2021 07:05:21","74.90","18.70"
"03/30/2021 07:10:21","73.86","18.82"
"03/30/2021 07:15:20","73.03","18.45"
"03/30/2021 07:20:26","74.16","18.52"
"03/30/2021 07:25:25","74.03","18.44"
"03/30/2021 07:30:22","73.79","18.44"
"03/30/2021 07:35:24","74.07","19.00"
"03/30/2021 07:40:21","73.44","18.54"
"03/30/2021 07:45:21","73.76","18.44"
"03/30/2021 07:50:20","74.78","18.70"
"03/30/2021 07:55:24","71.30","17.50"
"03/30/2021 08:00:23","73.85","18.40"
"03/30/2021 08:05:21","73.91","18.44"
"03/30/2021 08:10:22","73.90","18.42"
"03/30/2021 08:15:23","73.95","18.43"
"03/30/2021 08:20:22","73.85","18.42"
"03/30/2021 08:25:22","74.16","18.40"
"03/30/2021 08:30:21","73.98","18.44"
"03/30/2021 08:35:21","73.88","18.44"
"03/30/2021 08:40:22","73.74","18.44"
"03/30/2021 08:45:24","73.99","18.43"
"03/30/2021 08:50:20","74.74","18.69"
"03/30/2021 08:55:21","73.86","18.41"
"03/30/2021 09:00:22","73.80","18.44"
"03/30/2021 09:05:22","73.86","18.36"
"03/30/2021 09:10:23","74.05","18.44"
"03/30/2021 09:15:27","74.89","18.96"
"03/30/2021 09:20:23","73.98","18.48"
"03/30/2021 09:25:21","73.93","18.56"
"03/30/2021 09:30:32","73.79","17.94"
"03/30/2021 09:35:20","73.85","18.13"
"03/30/2021 09:40:21","72.49","18.06"
"03/30/2021 09:45:24","74.64","18.75"
"03/30/2021 09:50:18","74.51","18.38"
"03/30/2021 09:55:21","73.62","18.37"
"03/30/2021 10:00:30","73.81","18.39"
"03/30/2021 10:05:20","73.53","18.50"
"03/30/2021 10:10:23","73.82","18.36"
"03/30/2021 10:15:39","74.74","18.27"
"03/30/2021 10:20:22","74.70","19.05"
"03/30/2021 10:25:25","73.93","18.42"
"03/30/2021 10:30:22","74.80","18.69"
"03/30/2021 10:35:21","75.01","18.62"
"03/30/2021 10:40:24","74.68","19.01"
"03/30/2021 10:45:23","74.39","18.43"
"03/30/2021 10:50:18","74.02","18.47"
"03/30/2021 10:55:21","74.91","18.68"
"03/30/2021 11:00:23","74.32","19.01"
"03/30/2021 11:05:23","73.17","17.12"
"03/30/2021 11:10:21","73.52","18.33"
"03/30/2021 11:15:20","73.30","18.30"
"03/30/2021 11:20:25","74.95","19.09"
"03/30/2021 11:25:18","74.51","18.63"
"03/30/2021 11:30:21","74.93","19.06"
"03/30/2021 11:35:21","75.02","18.59"
"03/30/2021 11:40:22","72.38","18.30"
"03/30/2021 11:45:31","74.96","18.91"
"03/30/2021 11:50:27","73.78","18.36"
"03/30/2021 11:55:20","74.99","18.66"
"03/30/2021 12:00:21","74.57","18.42"
"03/30/2021 12:05:22","74.88","18.81"
"03/30/2021 12:10:21","74.30","18.71"
"03/30/2021 12:15:28","73.70","18.31"
"03/30/2021 12:20:24","73.91","18.80"
"03/30/2021 12:25:24","75.14","18.94"
"03/30/2021 12:30:20","74.84","18.70"
"03/30/2021 12:35:21","74.62","18.65"
"03/30/2021 12:40:22","74.78","19.01"
"03/30/2021 12:45:22","74.75","18.94"
"03/30/2021 12:50:25","73.81","18.43"
"03/30/2021 12:55:25","75.02","18.94"
"03/30/2021 13:00:19","74.38","18.55"
"03/30/2021 13:05:18","75.03","18.67"
"03/30/2021 13:10:22","74.12","18.80"
"03/30/2021 13:15:22","73.97","18.42"
"03/30/2021 13:20:19","74.50","18.66"
"03/30/2021 13:25:20","74.21","17.38"
"03/30/2021 13:30:33","72.71","16.73"
"03/30/2021 13:35:27","69.75","16.87"
"03/30/2021 13:40:20","72.76","17.34"
"03/30/2021 13:45:20","74.90","18.67"
"03/30/2021 13:50:20","74.60","18.62"
"03/30/2021 13:55:18","74.88","18.64"
"03/30/2021 14:00:19","72.23","18.62"
"03/30/2021 14:05:20","73.98","18.66"
"03/30/2021 14:10:22","73.99","18.42"
"03/30/2021 14:15:18","75.15","18.66"
"03/30/2021 14:20:21","71.69","18.65"
"03/30/2021 14:25:22","73.96","18.38"
"03/30/2021 14:30:23","73.95","18.67"
"03/30/2021 14:35:23","74.93","18.68"
"03/30/2021 14:40:20","74.77","18.63"
"03/30/2021 14:45:17","74.14","18.44"
"03/30/2021 14:50:20","74.69","18.47"
"03/30/2021 14:55:19","72.57","16.92"
"03/30/2021 15:00:20","73.77","17.23"
"03/30/2021 15:05:23","74.14","18.38"
"03/30/2021 15:10:18","74.80","18.70"
"03/30/2021 15:15:21","74.76","18.67"
"03/30/2021 15:20:23","73.79","18.44"
"03/30/2021 15:25:20","75.01","18.65"
"03/30/2021 15:30:21","73.63","18.44"
"03/30/2021 15:35:21","73.74","18.43"
"03/30/2021 15:40:23","74.98","18.99"
"03/30/2021 15:45:19","75.08","18.67"
"03/30/2021 15:50:23","74.79","18.70"
"03/30/2021 15:55:18","74.56","18.67"
"03/30/2021 16:00:21","74.38","18.70"
"03/30/2021 16:05:19","74.79","18.71"
"03/30/2021 16:10:24","73.89","18.42"
"03/30/2021 16:15:21","73.68","18.37"
"03/30/2021 16:20:19","73.60","18.42"
"03/30/2021 16:25:24","75.14","18.67"
"03/30/2021 16:30:20","74.70","18.66"
"03/30/2021 16:35:21","75.11","18.67"
"03/30/2021 16:40:23","74.01","18.71"
"03/30/2021 16:45:19","75.32","18.65"
"03/30/2021 16:50:23","75.04","18.70"
"03/30/2021 16:55:18","74.90","18.21"
"03/30/2021 17:00:21","70.81","18.66"
"03/30/2021 17:05:18","75.04","18.66"
"03/30/2021 17:10:24","75.05","18.69"
"03/30/2021 17:15:23","73.98","17.62"
"03/30/2021 17:20:23","73.73","18.76"
"03/30/2021 17:25:21","75.14","18.67"
"03/30/2021 17:30:32","75.05","18.70"
"03/30/2021 17:35:21","73.80","18.42"
"03/30/2021 17:40:20","74.85","18.70"
"03/30/2021 17:45:23","73.78","18.40"
"03/30/2021 17:50:19","73.79","18.44"
"03/30/2021 17:55:21","74.38","18.69"
"03/30/2021 18:00:18","74.32","18.66"
"03/30/2021 18:05:21","74.89","18.67"
"03/30/2021 18:10:20","73.72","18.43"
"03/30/2021 18:15:26","73.97","18.43"
"03/30/2021 18:20:21","74.87","18.69"
"03/30/2021 18:25:21","73.46","18.38"
"03/30/2021 18:30:23","75.26","19.09"
"03/30/2021 18:35:18","74.88","18.40"
"03/30/2021 18:40:20","74.18","18.42"
"03/30/2021 18:45:18","74.58","18.66"
"03/30/2021 18:50:20","73.71","18.43"
"03/30/2021 18:55:20","73.72","18.40"
"03/30/2021 19:00:22","75.39","18.88"
"03/30/2021 19:05:21","74.85","18.70"
"03/30/2021 19:10:23","74.21","18.41"
"03/30/2021 19:15:20","74.99","18.65"
"03/30/2021 19:20:20","73.93","18.44"
"03/30/2021 19:25:21","74.93","18.67"
"03/30/2021 19:30:21","74.09","18.41"
"03/30/2021 19:35:20","74.90","18.89"
"03/30/2021 19:40:24","73.84","18.42"
"03/30/2021 19:45:21","74.87","18.55"
"03/30/2021 19:50:22","75.11","18.71"
"03/30/2021 19:55:21","74.81","18.69"
"03/30/2021 20:00:20","74.43","18.70"
"03/30/2021 20:05:21","75.14","18.67"
"03/30/2021 20:10:21","74.92","18.70"
"03/30/2021 20:15:24","75.21","18.96"
"03/30/2021 20:20:21","73.99","18.43"
"03/30/2021 20:25:21","75.19","18.26"
"03/30/2021 20:30:25","75.19","18.92"
"03/30/2021 20:35:18","74.77","18.70"
"03/30/2021 20:40:26","75.18","18.67"
"03/30/2021 20:45:21","75.06","18.58"
"03/30/2021 20:50:21","73.61","18.41"
"03/30/2021 20:55:23","74.80","18.71"
"03/30/2021 21:00:24","73.68","18.40"
"03/30/2021 21:05:25","49.00","18.52"
"03/30/2021 21:10:20","75.05","18.67"
"03/30/2021 21:15:23","75.17","18.68"
"03/30/2021 21:20:24","73.86","18.43"
"03/30/2021 21:25:20","73.64","18.42"
"03/30/2021 21:30:30","75.27","18.68"
"03/30/2021 21:35:21","75.03","18.42"
"03/30/2021 21:40:20","74.84","19.02"
"03/30/2021 21:45:23","74.00","18.42"
"03/30/2021 21:50:20","74.81","18.66"
"03/30/2021 21:55:23","73.97","18.92"
"03/30/2021 22:00:23","73.89","18.41"
"03/30/2021 22:05:25","72.69","18.19"
"03/30/2021 22:10:21","74.24","18.60"
"03/30/2021 22:15:19","74.41","18.60"
"03/30/2021 22:20:22","71.23","18.37"
"03/30/2021 22:25:26","74.85","18.66"
"03/30/2021 22:30:23","71.58","18.43"
"03/30/2021 22:35:20","71.59","18.37"
"03/30/2021 22:40:21","75.06","18.71"
"03/30/2021 22:45:24","73.87","18.67"
"03/30/2021 22:50:25","75.04","18.70"
"03/30/2021 22:55:22","74.96","18.57"
"03/30/2021 23:00:22","74.81","18.25"
"03/30/2021 23:05:20","73.78","18.43"
"03/30/2021 23:10:23","73.48","18.71"
"03/30/2021 23:15:20","75.09","18.67"
"03/30/2021 23:20:22","74.80","18.67"
"03/30/2021 23:25:20","74.18","18.70"
"03/30/2021 23:30:23","75.03","18.89"
"03/30/2021 23:35:23","73.53","18.42"
"03/30/2021 23:40:23","75.07","19.03"
"03/30/2021 23:45:23","75.08","18.68"
"03/30/2021 23:50:22","73.75","18.43"
"03/30/2021 23:55:20","74.60","18.28"
