"Time","Download","Upload"
"03/28/2021 05:35:20","75.12","18.70"
"03/28/2021 05:40:22","73.78","18.43"
"03/28/2021 05:45:21","73.80","18.40"
"03/28/2021 05:50:21","75.23","18.70"
"03/28/2021 05:55:21","74.96","18.39"
"03/28/2021 06:00:21","75.06","18.70"
"03/28/2021 06:05:19","73.90","18.44"
"03/28/2021 06:10:23","75.24","18.70"
"03/28/2021 06:15:21","74.06","18.42"
"03/28/2021 06:20:21","74.85","18.70"
"03/28/2021 06:25:21","73.64","18.35"
"03/28/2021 06:30:19","74.48","18.71"
"03/28/2021 06:35:23","74.01","18.43"
"03/28/2021 06:40:21","74.79","18.51"
"03/28/2021 06:45:23","73.98","18.44"
"03/28/2021 06:51:04","74.69","18.70"
"03/28/2021 06:55:19","74.79","18.69"
"03/28/2021 07:00:22","75.03","18.68"
"03/28/2021 07:05:22","73.54","18.44"
"03/28/2021 07:10:24","74.95","18.68"
"03/28/2021 07:15:22","75.03","18.72"
"03/28/2021 07:20:21","74.06","18.43"
"03/28/2021 07:25:20","74.83","18.70"
"03/28/2021 07:30:20","73.91","18.02"
"03/28/2021 07:35:20","75.13","18.71"
"03/28/2021 07:40:18","73.91","18.43"
"03/28/2021 07:45:19","74.89","18.70"
"03/28/2021 07:50:23","73.93","18.40"
"03/28/2021 07:55:25","74.62","18.69"
"03/28/2021 08:00:21","74.91","18.68"
"03/28/2021 08:05:23","74.23","18.75"
"03/28/2021 08:10:19","74.95","18.67"
"03/28/2021 08:15:21","75.25","18.67"
"03/28/2021 08:20:20","75.05","18.69"
"03/28/2021 08:25:21","74.04","18.32"
"03/28/2021 08:30:20","74.97","18.70"
"03/28/2021 08:35:18","74.05","18.40"
"03/28/2021 08:40:18","75.00","18.67"
"03/28/2021 08:45:20","73.96","18.43"
"03/28/2021 08:50:23","73.82","18.37"
"03/28/2021 08:55:19","73.90","18.35"
"03/28/2021 09:00:19","73.98","18.44"
"03/28/2021 09:05:22","73.93","18.44"
"03/28/2021 09:10:20","74.99","18.70"
"03/28/2021 09:15:20","74.96","18.68"
"03/28/2021 09:20:18","74.25","18.71"
"03/28/2021 09:25:17","73.98","18.41"
"03/28/2021 09:30:19","75.03","18.57"
"03/28/2021 09:35:19","74.74","18.70"
"03/28/2021 09:40:23","75.18","19.05"
"03/28/2021 09:45:20","74.88","19.40"
"03/28/2021 09:50:21","75.21","18.70"
"03/28/2021 09:55:20","73.82","18.42"
"03/28/2021 10:00:18","75.08","18.70"
"03/28/2021 10:05:21","75.30","18.71"
"03/28/2021 10:10:21","73.86","18.44"
"03/28/2021 10:15:22","73.97","18.44"
"03/28/2021 10:20:21","75.27","18.70"
"03/28/2021 10:25:20","73.83","18.42"
"03/28/2021 10:30:20","72.90","18.26"
"03/28/2021 10:35:23","71.80","18.09"
"03/28/2021 10:40:19","70.95","18.41"
"03/28/2021 10:45:20","73.90","18.28"
"03/28/2021 10:50:18","73.78","18.44"
"03/28/2021 10:55:18","73.87","18.42"
"03/28/2021 11:00:20","73.86","18.42"
"03/28/2021 11:05:19","74.05","18.43"
"03/28/2021 11:10:18","73.57","18.44"
"03/28/2021 11:15:21","73.97","18.42"
"03/28/2021 11:20:20","73.61","18.38"
"03/28/2021 11:25:20","74.44","18.40"
"03/28/2021 11:30:20","73.95","18.38"
"03/28/2021 11:35:21","74.15","18.38"
"03/28/2021 11:40:20","73.72","18.39"
"03/28/2021 11:45:21","73.82","18.41"
"03/28/2021 11:50:21","74.63","18.63"
"03/28/2021 11:55:20","74.18","18.44"
"03/28/2021 12:00:20","74.01","18.43"
"03/28/2021 12:05:21","73.84","18.25"
"03/28/2021 12:10:24","73.88","18.43"
"03/28/2021 12:15:25","74.84","18.71"
"03/28/2021 12:20:24","73.85","18.22"
"03/28/2021 12:25:23","73.80","18.44"
"03/28/2021 12:30:23","73.89","18.44"
"03/28/2021 12:35:23","73.80","18.44"
"03/28/2021 12:40:26","73.99","18.43"
"03/28/2021 12:45:25","74.86","18.70"
"03/28/2021 12:50:26","74.02","18.42"
"03/28/2021 12:55:25","73.72","18.44"
"03/28/2021 13:00:33","74.61","18.61"
"03/28/2021 13:05:27","73.94","18.45"
"03/28/2021 13:10:24","74.00","18.02"
"03/28/2021 13:15:27","74.12","18.44"
"03/28/2021 13:20:25","73.82","18.41"
"03/28/2021 13:25:24","75.01","18.67"
"03/28/2021 13:30:26","73.80","18.44"
"03/28/2021 13:35:27","74.14","18.41"
"03/28/2021 13:40:22","73.84","18.42"
"03/28/2021 13:45:24","74.10","18.44"
"03/28/2021 13:50:23","74.97","18.70"
"03/28/2021 13:55:26","74.02","18.42"
"03/28/2021 14:00:20","73.99","18.43"
"03/28/2021 14:05:21","74.07","18.41"
"03/28/2021 14:10:18","73.76","18.44"
"03/28/2021 14:15:21","73.80","18.42"
"03/28/2021 14:20:21","74.18","18.43"
"03/28/2021 14:25:24","73.99","18.47"
"03/28/2021 14:30:20","72.77","18.54"
"03/28/2021 14:35:24","70.74","18.37"
"03/28/2021 14:40:23","73.89","18.41"
"03/28/2021 14:45:23","74.02","18.36"
"03/28/2021 14:50:27","73.13","18.62"
"03/28/2021 14:55:21","74.15","18.39"
"03/28/2021 15:00:24","73.94","18.76"
"03/28/2021 15:05:26","73.79","18.44"
"03/28/2021 15:10:20","74.06","18.43"
"03/28/2021 15:15:20","73.82","18.36"
"03/28/2021 15:20:21","74.03","18.40"
"03/28/2021 15:25:23","73.93","18.73"
"03/28/2021 15:30:19","73.64","18.37"
"03/28/2021 15:35:19","74.05","18.35"
"03/28/2021 15:40:19","72.56","18.42"
"03/28/2021 15:45:23","73.71","18.25"
"03/28/2021 15:50:21","74.02","18.40"
"03/28/2021 15:55:25","73.97","18.44"
"03/28/2021 16:00:22","73.70","18.43"
"03/28/2021 16:05:18","74.62","18.70"
"03/28/2021 16:10:22","73.80","18.44"
"03/28/2021 16:15:22","73.98","18.46"
"03/28/2021 16:20:23","74.05","18.76"
"03/28/2021 16:25:31","75.08","18.79"
"03/28/2021 16:30:20","74.82","18.69"
"03/28/2021 16:35:30","74.00","19.04"
"03/28/2021 16:40:20","73.91","18.44"
"03/28/2021 16:45:20","73.98","18.43"
"03/28/2021 16:50:21","73.52","18.43"
"03/28/2021 16:55:21","73.82","18.44"
"03/28/2021 17:00:21","73.61","18.43"
"03/28/2021 17:05:21","73.46","18.43"
"03/28/2021 17:10:21","74.62","18.67"
"03/28/2021 17:15:21","73.78","18.44"
"03/28/2021 17:20:19","73.60","18.42"
"03/28/2021 17:25:22","73.79","18.44"
"03/28/2021 17:30:24","73.80","18.91"
"03/28/2021 17:35:19","73.65","18.43"
"03/28/2021 17:40:22","73.78","18.43"
"03/28/2021 17:45:22","74.81","18.71"
"03/28/2021 17:50:20","73.89","18.42"
"03/28/2021 17:55:19","73.69","18.44"
"03/28/2021 18:00:24","73.86","18.43"
"03/28/2021 18:05:21","73.88","18.43"
"03/28/2021 18:10:21","73.80","18.40"
"03/28/2021 18:15:21","74.07","18.45"
"03/28/2021 18:20:22","73.96","18.45"
"03/28/2021 18:25:20","73.39","18.55"
"03/28/2021 18:30:19","74.43","18.62"
"03/28/2021 18:35:19","73.86","18.43"
"03/28/2021 18:40:19","73.45","18.33"
"03/28/2021 18:45:21","74.46","18.44"
"03/28/2021 18:50:21","73.55","18.42"
"03/28/2021 18:55:21","74.08","18.41"
"03/28/2021 19:00:29","73.62","18.42"
"03/28/2021 19:05:23","71.15","18.75"
"03/28/2021 19:10:19","73.77","18.30"
"03/28/2021 19:15:25","73.87","18.42"
"03/28/2021 19:20:18","72.46","18.32"
"03/28/2021 19:25:21","75.11","18.41"
"03/28/2021 19:30:21","73.88","18.43"
"03/28/2021 19:35:24","73.22","18.44"
"03/28/2021 19:40:23","73.92","18.33"
"03/28/2021 19:45:21","73.53","18.41"
"03/28/2021 19:50:21","73.74","18.43"
"03/28/2021 19:55:23","73.83","18.44"
"03/28/2021 20:00:21","73.96","18.44"
"03/28/2021 20:05:24","74.06","18.89"
"03/28/2021 20:10:23","73.56","18.37"
"03/28/2021 20:15:20","73.77","18.69"
"03/28/2021 20:20:23","73.76","18.42"
"03/28/2021 20:25:24","74.16","18.48"
"03/28/2021 20:30:22","73.53","18.42"
"03/28/2021 20:35:22","73.39","18.43"
"03/28/2021 20:40:22","70.94","18.44"
"03/28/2021 20:45:21","72.68","18.42"
"03/28/2021 20:50:23","73.34","18.44"
"03/28/2021 20:55:22","73.98","18.42"
"03/28/2021 21:00:21","72.25","17.94"
"03/28/2021 21:05:24","69.79","18.67"
"03/28/2021 21:10:20","72.34","18.07"
"03/28/2021 21:15:22","69.02","18.35"
"03/28/2021 21:20:24","72.44","18.48"
"03/28/2021 21:25:18","71.48","18.36"
"03/28/2021 21:30:20","73.82","18.44"
"03/28/2021 21:35:20","70.54","18.39"
"03/28/2021 21:40:18","73.95","18.44"
"03/28/2021 21:45:21","71.57","18.37"
"03/28/2021 21:50:20","72.93","18.19"
"03/28/2021 21:55:23","70.55","18.60"
"03/28/2021 22:00:22","73.88","18.41"
"03/28/2021 22:05:20","72.46","18.38"
"03/28/2021 22:10:19","72.50","18.41"
"03/28/2021 22:15:22","71.21","18.44"
"03/28/2021 22:20:19","74.87","18.62"
"03/28/2021 22:25:20","74.09","18.43"
"03/28/2021 22:30:22","74.08","18.39"
"03/28/2021 22:35:20","73.99","18.42"
"03/28/2021 22:40:17","75.01","18.65"
"03/28/2021 22:45:19","71.58","18.36"
"03/28/2021 22:50:21","73.88","18.37"
"03/28/2021 22:55:19","73.51","18.44"
"03/28/2021 23:00:21","74.22","18.44"
"03/28/2021 23:05:21","73.88","18.43"
"03/28/2021 23:10:18","74.54","18.59"
"03/28/2021 23:15:22","74.20","18.45"
"03/28/2021 23:20:20","73.59","18.52"
"03/28/2021 23:25:22","73.82","18.44"
"03/28/2021 23:30:18","73.77","18.43"
"03/28/2021 23:35:20","73.84","18.52"
"03/28/2021 23:40:19","73.75","18.43"
"03/28/2021 23:45:21","73.96","18.40"
"03/28/2021 23:50:21","74.02","18.35"
"03/28/2021 23:55:23","73.83","18.44"
