"Time","Download","Upload"
"02/21/2021 06:00:20","73.86","17.98"
"02/21/2021 06:05:21","73.78","18.75"
"02/21/2021 06:10:20","73.86","18.43"
"02/21/2021 06:15:20","73.88","18.42"
"02/21/2021 06:20:20","73.64","18.42"
"02/21/2021 06:25:18","73.92","18.42"
"02/21/2021 06:30:21","73.99","18.39"
"02/21/2021 06:35:22","73.94","18.42"
"02/21/2021 06:40:21","74.05","18.42"
"02/21/2021 06:45:19","73.73","18.44"
"02/21/2021 06:50:29","62.79","18.23"
"02/21/2021 06:55:18","74.59","18.71"
"02/21/2021 07:00:18","73.18","18.34"
"02/21/2021 07:05:22","73.82","18.52"
"02/21/2021 07:10:20","74.39","18.66"
"02/21/2021 07:15:21","74.09","18.51"
"02/21/2021 07:20:20","73.35","18.37"
"02/21/2021 07:25:20","74.37","18.56"
"02/21/2021 07:30:18","73.30","18.42"
"02/21/2021 07:35:22","74.10","18.38"
"02/21/2021 07:40:20","73.30","18.39"
"02/21/2021 07:45:23","74.62","18.92"
"02/21/2021 07:50:21","73.74","18.37"
"02/21/2021 07:55:20","74.94","18.64"
"02/21/2021 08:00:20","73.58","18.36"
"02/21/2021 08:05:18","74.59","18.61"
"02/21/2021 08:10:20","74.45","18.64"
"02/21/2021 08:15:18","73.03","18.53"
"02/21/2021 08:20:19","70.94","18.24"
"02/21/2021 08:25:21","73.29","18.46"
"02/21/2021 08:30:20","74.79","18.64"
"02/21/2021 08:35:20","73.77","18.34"
"02/21/2021 08:40:19","58.76","18.12"
"02/21/2021 08:45:22","73.35","18.75"
"02/21/2021 08:50:19","73.51","18.35"
"02/21/2021 08:55:20","73.27","18.12"
"02/21/2021 09:00:23","73.38","18.57"
"02/21/2021 09:05:20","74.38","18.55"
"02/21/2021 09:10:28","74.53","18.59"
"02/21/2021 09:15:21","74.73","18.36"
"02/21/2021 09:20:19","73.50","18.39"
"02/21/2021 09:25:18","74.14","18.55"
"02/21/2021 09:30:22","75.11","18.68"
"02/21/2021 09:35:21","73.74","18.39"
"02/21/2021 09:40:19","73.80","18.43"
"02/21/2021 09:45:21","75.31","18.70"
"02/21/2021 09:50:20","73.80","18.22"
"02/21/2021 09:55:21","74.03","18.41"
"02/21/2021 10:00:33","66.50","18.63"
"02/21/2021 10:05:20","73.92","18.30"
"02/21/2021 10:10:20","73.92","18.37"
"02/21/2021 10:15:18","73.74","18.43"
"02/21/2021 10:20:19","73.96","18.44"
"02/21/2021 10:25:20","73.96","18.35"
"02/21/2021 10:30:19","73.92","18.41"
"02/21/2021 10:35:18","73.69","18.26"
"02/21/2021 10:40:21","73.79","18.40"
"02/21/2021 10:45:20","74.82","18.64"
"02/21/2021 10:50:22","74.05","18.43"
"02/21/2021 10:55:20","75.00","18.68"
"02/21/2021 11:00:21","73.79","18.32"
"02/21/2021 11:05:18","72.99","18.25"
"02/21/2021 11:10:24","73.52","18.38"
"02/21/2021 11:15:19","73.73","18.28"
"02/21/2021 11:20:22","73.87","18.38"
"02/21/2021 11:25:20","75.12","18.70"
"02/21/2021 11:30:19","74.51","18.69"
"02/21/2021 11:35:23","75.04","18.71"
"02/21/2021 11:40:20","74.95","18.23"
"02/21/2021 11:45:20","74.56","18.70"
"02/21/2021 11:50:19","73.92","18.38"
"02/21/2021 11:55:20","73.99","18.37"
"02/21/2021 12:00:21","73.91","18.26"
"02/21/2021 12:05:24","74.94","19.10"
"02/21/2021 12:10:21","74.10","18.39"
"02/21/2021 12:15:21","73.92","18.42"
"02/21/2021 12:20:20","75.00","18.71"
"02/21/2021 12:25:20","73.92","18.36"
"02/21/2021 12:30:20","73.98","18.38"
"02/21/2021 12:35:21","73.99","18.41"
"02/21/2021 12:40:34","74.89","18.69"
"02/21/2021 12:45:20","74.02","18.33"
"02/21/2021 12:50:19","73.56","18.23"
"02/21/2021 12:55:22","73.65","18.41"
"02/21/2021 13:00:20","74.04","18.24"
"02/21/2021 13:05:23","74.44","17.79"
"02/21/2021 13:10:18","73.74","18.41"
"02/21/2021 13:15:19","75.37","18.66"
"02/21/2021 13:20:19","73.88","18.39"
"02/21/2021 13:25:26","74.69","18.66"
"02/21/2021 13:30:20","73.86","18.41"
"02/21/2021 13:35:21","73.99","18.42"
"02/21/2021 13:40:19","74.90","18.71"
"02/21/2021 13:45:21","73.80","18.42"
"02/21/2021 13:50:18","73.64","18.42"
"02/21/2021 13:55:24","70.37","18.40"
"02/21/2021 14:00:18","73.74","18.34"
"02/21/2021 14:05:18","73.69","18.18"
"02/21/2021 14:10:20","75.45","18.70"
"02/21/2021 14:15:20","74.89","18.70"
"02/21/2021 14:20:20","73.86","18.42"
"02/21/2021 14:25:21","73.14","18.84"
"02/21/2021 14:30:22","73.92","18.42"
"02/21/2021 14:35:20","69.08","18.64"
"02/21/2021 14:40:24","74.95","18.61"
"02/21/2021 14:45:23","73.85","18.72"
"02/21/2021 14:50:23","73.88","18.41"
"02/21/2021 14:55:18","72.38","18.46"
"02/21/2021 15:00:22","73.72","18.60"
"02/21/2021 15:05:21","73.45","18.30"
"02/21/2021 15:10:20","73.20","18.19"
"02/21/2021 15:15:19","73.17","18.19"
"02/21/2021 15:20:21","73.76","18.28"
"02/21/2021 15:25:20","74.11","18.34"
"02/21/2021 15:30:21","72.21","18.64"
"02/21/2021 15:35:23","73.99","18.73"
"02/21/2021 15:40:23","73.95","18.40"
"02/21/2021 15:45:21","74.76","18.67"
"02/21/2021 15:50:21","73.83","18.44"
"02/21/2021 15:55:21","73.89","18.42"
"02/21/2021 16:00:22","74.83","18.68"
"02/21/2021 16:05:21","73.91","18.08"
"02/21/2021 16:10:23","74.75","18.71"
"02/21/2021 16:15:22","73.91","18.37"
