"Time","Download","Upload"
"03/11/2021 19:05:46","73.89","18.19"
"03/11/2021 19:10:42","74.95","18.82"
"03/11/2021 19:15:46","74.76","18.69"
"03/11/2021 19:20:39","74.87","18.70"
"03/11/2021 19:25:39","73.87","18.42"
"03/11/2021 19:30:41","73.82","18.42"
"03/11/2021 19:35:38","74.11","18.44"
"03/11/2021 19:40:35","74.97","19.02"
"03/11/2021 19:45:38","74.04","18.44"
"03/11/2021 19:50:34","74.83","18.66"
"03/11/2021 19:55:40","75.54","18.68"
"03/11/2021 20:00:40","73.76","18.38"
"03/11/2021 20:05:35","74.67","18.70"
"03/11/2021 20:10:38","74.61","18.69"
"03/11/2021 20:15:40","73.83","18.38"
"03/11/2021 20:20:41","74.95","18.66"
"03/11/2021 20:25:33","73.23","18.39"
"03/11/2021 20:30:33","72.60","18.37"
"03/11/2021 20:35:35","73.66","18.39"
"03/11/2021 20:40:39","73.57","16.83"
"03/11/2021 20:45:37","71.68","17.36"
"03/11/2021 20:50:34","73.38","18.17"
"03/11/2021 20:55:39","72.89","17.26"
"03/11/2021 21:00:36","72.05","17.02"
"03/11/2021 21:05:46","62.49","16.84"
"03/11/2021 21:10:39","71.97","16.85"
"03/11/2021 21:15:34","72.93","17.31"
"03/11/2021 21:20:37","72.88","17.31"
"03/11/2021 21:25:53","73.24","17.29"
"03/11/2021 21:30:53","71.10","17.31"
"03/11/2021 21:35:38","73.30","16.65"
"03/11/2021 21:40:40","69.33","16.89"
"03/11/2021 21:45:33","72.09","16.99"
"03/11/2021 21:50:34","73.06","16.12"
"03/11/2021 21:55:35","71.52","16.91"
"03/11/2021 22:00:45","72.41","17.03"
"03/11/2021 22:05:35","73.23","17.23"
"03/11/2021 22:10:37","72.38","17.26"
"03/11/2021 22:15:36","73.05","17.09"
"03/11/2021 22:20:32","70.96","16.98"
"03/11/2021 22:25:44","71.85","17.51"
"03/11/2021 22:30:38","72.65","17.24"
"03/11/2021 22:35:38","73.18","17.26"
"03/11/2021 22:40:40","67.68","17.01"
"03/11/2021 22:45:38","67.61","16.79"
"03/11/2021 22:50:44","67.90","16.86"
"03/11/2021 22:55:51","70.59","17.52"
"03/11/2021 23:00:36","73.85","17.16"
"03/11/2021 23:05:35","72.66","17.05"
"03/11/2021 23:10:34","72.65","16.92"
"03/11/2021 23:15:38","74.96","18.14"
"03/11/2021 23:20:41","72.37","18.40"
"03/11/2021 23:25:35","73.63","18.42"
"03/11/2021 23:30:41","71.33","18.66"
"03/11/2021 23:35:35","74.80","18.63"
"03/11/2021 23:40:39","74.91","18.66"
"03/11/2021 23:45:44","71.54","18.43"
"03/11/2021 23:50:34","73.12","18.65"
"03/11/2021 23:55:41","70.59","18.43"
